gidx,timestamp,pupil_center_left_x,pupil_center_left_y,pupil_center_left_z,pupil_center_right_x,pupil_center_right_y,pupil_center_right_z,pupil_diameter_left,pupil_diameter_right,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_position_x,gaze_position_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
67428,909762783,29.47,-22.35,-33.82,-34.08,-19.45,-33.35,4.67,4.37,-0.6013,-0.0703,0.7959,-0.5853,-0.0293,0.8103,0.9883,0.6729,-254.97,-42.58,308.06
67429,909772769,29.74,-22.86,-33.03,-34.42,-19.27,-33.65,4.45,4.48,-0.6155,-0.075,0.7845,-0.5808,-0.0676,0.8113,0.9589,0.6486,-668.61,-100.43,854.81
67430,909782763,29.47,-22.34,-33.83,-34.11,-19.28,-33.54,4.68,4.42,-0.6031,-0.0807,0.7936,-0.592,-0.0627,0.8035,0.9566,0.6469,-714.32,-106.45,917.53
67431,909792755,29.73,-22.85,-33.05,-34.44,-19.18,-33.76,4.46,4.51,-0.6118,-0.0788,0.787,-0.5895,-0.0757,0.8042,0.9546,0.6454,-1066.54,-157.78,1375.74
67432,909802751,29.46,-22.33,-33.84,-34.14,-19.2,-33.63,4.69,4.44,-0.6042,-0.0838,0.7924,-0.5997,-0.075,0.7967,0.9536,0.6445,-1342.23,-197.61,1734.91
67433,909812738,29.72,-22.84,-33.06,-34.45,-19.14,-33.81,4.48,4.53,-0.6123,-0.0806,0.7865,-0.5933,-0.0784,0.8012,0.9555,0.646,-1255.72,-186.24,1616.76
67434,909822727,29.46,-22.33,-33.84,-34.17,-19.15,-33.69,4.7,4.47,-0.6055,-0.0835,0.7915,-0.6044,-0.0789,0.7928,0.9572,0.6472,-1382.2,-206.11,1773.1
67435,909832723,29.72,-22.83,-33.08,-34.47,-19.11,-33.84,4.49,4.54,-0.6141,-0.0802,0.7852,-0.5868,-0.078,0.806,0.957,0.6519,-889.12,-137.69,1140.98
67437,909852736,29.62,-22.7,-33.31,-34.59,-19.09,-33.91,4.55,4.57,-0.6167,-0.0828,0.7829,-0.5329,-0.0647,0.8437,0.9597,0.6917,-280.11,-56.48,357.44
67439,909872718,29.52,-22.56,-33.56,-34.64,-19.07,-33.95,4.6,4.59,-0.6158,-0.0875,0.7831,-0.5224,-0.0615,0.8505,0.9607,0.7032,-243.83,-52.4,310.52
67441,909892700,29.42,-22.42,-33.82,-34.66,-19.06,-33.96,4.64,4.6,-0.615,-0.0915,0.7832,-0.5184,-0.0611,0.853,0.9616,0.7106,-230.34,-51.42,292.79
67443,909912687,29.31,-22.27,-34.07,-34.67,-19.05,-33.97,4.69,4.61,-0.6212,-0.0925,0.7782,-0.5253,-0.057,0.849,0.9736,0.7143,-224.69,-49.71,279.06
67449,910192513,29.26,-22.22,-34.12,-32.81,-19.95,-32.42,4.81,4.23,-0.6156,-0.0947,0.7824,-0.8787,0.1698,0.4461,0.957,0.7474,-229.0,-61.84,293.88
67450,910202509,29.26,-22.08,-34.27,-33.5,-19.71,-33.12,4.84,4.36,-0.6137,-0.0951,0.7838,-0.7501,0.0602,0.6586,0.954,0.7472,-228.16,-62.0,294.55
67461,910312445,29.84,-22.92,-32.97,-34.15,-19.34,-33.19,4.46,4.43,-0.6114,-0.0626,0.7888,-0.6011,-0.065,0.7965,0.9539,0.6173,-2383.51,-271.58,3080.03
67463,910332457,30.09,-22.0,-34.06,-34.0,-18.63,-33.55,4.67,4.53,-0.4313,-0.0425,0.9012,-0.4767,-0.0414,0.8781,0.8026,0.5725,-2029.67,-207.58,3939.45
67465,910352443,30.83,-21.24,-34.83,-32.9,-18.16,-33.33,4.83,4.42,-0.2839,-0.0032,0.9588,-0.4321,0.0579,0.9,0.7285,0.4864,-1602.64,102.72,4123.17
67466,910362436,31.46,-20.92,-34.94,-32.87,-18.01,-33.64,4.64,4.6,-0.2059,-0.054,0.9771,-0.3777,0.0979,0.9208,0.6813,0.4906,-1291.98,77.82,4166.28
67467,910372421,31.73,-20.97,-34.75,-32.77,-17.57,-33.66,4.66,4.73,-0.1867,-0.0658,0.9802,-0.2505,0.1058,0.9623,0.6315,0.4907,-964.65,68.79,4247.9
67468,910382416,32.19,-20.66,-35.1,-32.47,-17.6,-33.67,3.86,4.63,-0.0809,-0.1167,0.9899,-0.2016,0.127,0.9712,0.5824,0.5043,-617.32,3.63,4252.28
67469,910392407,32.36,-20.7,-35.03,-32.32,-17.19,-33.81,3.35,4.63,0.0012,-0.1528,0.9883,-0.1166,0.1231,0.9855,0.5308,0.5233,-251.59,-83.73,4261.3
67481,910512338,33.56,-20.78,-34.72,-30.89,-18.36,-31.97,4.5,4.39,0.2315,0.2853,0.93,0.244,0.4602,0.8537,0.3434,0.0533,1022.48,1580.43,3795.15
67482,910522330,33.23,-21.0,-34.0,-30.61,-17.73,-32.69,4.51,4.63,0.2791,0.329,0.9022,0.2224,0.3856,0.8954,0.3356,0.0743,1072.73,1507.46,3807.28
67483,910532320,33.35,-21.24,-33.79,-30.9,-17.96,-32.25,4.49,4.42,0.2368,0.3391,0.9105,0.2076,0.3916,0.8964,0.3555,0.0681,949.89,1540.0,3823.61
67484,910542312,33.13,-21.03,-33.75,-30.76,-17.62,-32.71,4.53,4.73,0.2277,0.3478,0.9095,0.1582,0.3862,0.9087,0.3757,0.0698,824.85,1547.3,3847.42
67485,910552307,33.2,-21.02,-33.87,-31.04,-17.58,-32.57,4.84,4.56,0.1847,0.3556,0.9162,0.15,0.3679,0.9177,0.3934,0.0805,714.69,1523.16,3876.72
67486,910562299,32.92,-21.0,-33.66,-30.97,-17.48,-32.84,4.6,4.72,0.1723,0.3431,0.9234,0.1121,0.353,0.9289,0.4105,0.1012,607.31,1464.95,3916.0
67487,910572316,32.99,-21.19,-33.58,-31.21,-17.24,-32.91,4.78,4.58,0.1369,0.3487,0.9272,0.1089,0.3268,0.9388,0.4234,0.1166,524.53,1420.32,3943.24
67488,910582312,32.87,-20.91,-33.76,-31.17,-17.4,-32.94,4.84,4.72,0.1347,0.3322,0.9336,0.0707,0.3268,0.9424,0.4365,0.1287,438.54,1384.97,3963.88
67489,910592301,32.87,-20.91,-33.87,-31.38,-17.17,-33.0,4.84,4.91,0.0929,0.3077,0.9469,0.0706,0.3341,0.9399,0.45,0.1413,349.02,1347.79,3984.59
67490,910602297,32.79,-20.77,-33.92,-31.35,-17.42,-32.96,4.83,4.85,0.0908,0.3103,0.9463,0.0409,0.3315,0.9426,0.4601,0.1423,281.27,1347.62,3988.61
67491,910612284,32.74,-20.87,-33.91,-31.55,-17.2,-33.01,4.85,5.0,0.0542,0.3019,0.9518,0.0433,0.3455,0.9374,0.4711,0.1398,208.16,1358.83,3987.44
67492,910622274,32.59,-20.88,-33.72,-31.5,-17.49,-32.91,4.77,4.89,0.0511,0.2988,0.953,0.0122,0.3324,0.9431,0.4818,0.1509,135.17,1323.86,4001.52
67493,910632270,32.57,-20.95,-33.79,-31.68,-17.25,-32.97,4.8,4.94,0.0221,0.2886,0.9572,0.0143,0.3236,0.9461,0.4902,0.1633,77.81,1283.17,4015.46
67494,910642261,32.51,-20.9,-33.7,-31.66,-17.46,-32.96,4.74,4.87,0.0287,0.2881,0.9572,-0.0152,0.3124,0.9498,0.4973,0.1709,29.13,1258.04,4023.2
67495,910652252,32.46,-20.97,-33.8,-31.78,-17.24,-32.98,4.72,4.88,0.0013,0.2664,0.9639,-0.0028,0.2992,0.9542,0.5016,0.1922,-3.12,1283.41,4383.54
67496,910662243,32.43,-20.95,-33.69,-31.67,-17.59,-32.78,4.66,4.6,0.0107,0.2715,0.9624,-0.0156,0.2508,0.9679,0.5022,0.2188,-8.89,963.91,3600.76
67497,910672234,32.4,-21.04,-33.73,-31.83,-17.29,-32.89,4.68,4.73,-0.0123,0.2539,0.9671,-0.0117,0.2576,0.9662,0.508,0.2298,-18.33,377.51,1465.71
67498,910682231,32.39,-20.99,-33.69,-31.59,-17.81,-32.47,4.64,4.65,-0.009,0.256,0.9666,-0.0666,0.2729,0.9597,0.5245,0.2252,-35.15,229.89,874.9
67499,910692216,32.36,-21.06,-33.74,-31.81,-17.38,-32.76,4.67,4.72,-0.0245,0.2566,0.9662,-0.029,0.2677,0.9631,0.5174,0.2242,-34.01,317.33,1205.14
67500,910702211,32.4,-20.83,-33.86,-31.72,-17.48,-32.81,4.62,4.7,0.0003,0.2732,0.9619,-0.0187,0.284,0.9586,0.5067,0.2036,-11.49,338.71,1200.01
67501,910712233,32.39,-20.84,-33.87,-31.82,-17.68,-32.38,4.65,4.39,-0.0009,0.3142,0.9494,-0.0083,0.3431,0.9393,0.5049,0.1409,-5.59,402.83,1179.61
67502,910722226,32.11,-21.03,-33.31,-31.66,-17.38,-32.75,4.58,4.86,0.0359,0.3664,0.9298,-0.0346,0.4058,0.9133,0.5028,0.0641,1.05,476.69,1150.78
67503,910732216,32.32,-21.41,-33.03,-31.76,-17.29,-32.64,4.72,4.53,0.0207,0.4209,0.9069,-0.0105,0.377,0.9261,0.5001,0.0465,6.84,492.97,1144.11
67504,910742206,32.24,-21.08,-33.28,-31.57,-17.44,-32.58,4.61,4.65,0.0336,0.384,0.9227,-0.0249,0.3788,0.9252,0.5002,0.0707,5.94,470.32,1153.22
67505,910752201,32.35,-20.97,-33.6,-31.74,-17.1,-32.73,4.65,4.48,0.0045,0.3579,0.9338,-0.0075,0.3404,0.9403,0.5033,0.114,-1.64,429.18,1169.69
67506,910762193,32.36,-20.85,-33.63,-31.52,-17.47,-32.49,4.55,4.54,0.0126,0.3362,0.9417,-0.0196,0.3523,0.9357,0.5045,0.1206,-4.13,422.81,1172.28
67507,910772178,32.38,-20.91,-33.7,-31.74,-17.28,-32.54,4.59,4.75,-0.0067,0.3195,0.9476,-0.0079,0.3753,0.9269,0.5071,0.1163,-9.04,427.07,1170.46
67508,910782173,32.36,-20.85,-33.65,-31.42,-17.84,-32.06,4.51,4.64,0.0094,0.3149,0.9491,-0.0343,0.3786,0.9249,0.5103,0.1176,-15.5,425.85,1170.31
67509,910792165,32.38,-20.93,-33.71,-31.68,-17.29,-32.49,4.5,4.62,-0.0113,0.3018,0.9533,-0.0115,0.3631,0.9317,0.5093,0.1359,-14.24,407.59,1176.47
67510,910802162,32.37,-20.86,-33.66,-31.53,-17.62,-32.32,4.46,4.55,0.005,0.2987,0.9543,-0.0261,0.346,0.9379,0.5085,0.1491,-13.06,394.35,1180.9
67511,910812148,32.38,-20.95,-33.71,-31.74,-17.18,-32.6,4.45,4.6,-0.0132,0.2882,0.9575,-0.0078,0.3401,0.9403,0.5084,0.1593,-13.17,384.03,1184.29
67512,910822139,32.36,-20.9,-33.63,-31.63,-17.5,-32.45,4.4,4.51,0.0007,0.2866,0.958,-0.0209,0.3218,0.9466,0.5079,0.172,-12.63,371.05,1188.59
67513,910832134,32.36,-20.98,-33.68,-31.79,-17.16,-32.63,4.38,4.45,-0.0125,0.2731,0.9619,-0.0081,0.3089,0.9511,0.5077,0.1878,-13.86,381.62,1283.78
67514,910842156,32.35,-20.95,-33.6,-31.73,-17.39,-32.59,4.31,4.41,-0.0027,0.2651,0.9642,-0.0164,0.2972,0.9547,0.507,0.2014,-10.95,311.91,1096.74
67515,910852146,32.35,-21.01,-33.67,-31.86,-17.16,-32.63,4.31,4.38,-0.0109,0.2606,0.9654,-0.0089,0.2742,0.9616,0.5067,0.2409,-3.43,79.91,323.58
67516,910862136,32.34,-20.98,-33.59,-31.73,-17.51,-32.46,4.25,4.22,-0.0048,0.2482,0.9687,-0.02,0.2575,0.9661,0.5076,0.2895,-2.34,35.25,175.38
67517,910872128,32.33,-21.04,-33.65,-31.87,-17.22,-32.57,4.25,4.27,-0.0124,0.2491,0.9684,-0.0114,0.2604,0.9654,0.5077,0.2705,-3.07,51.31,234.23
67518,910882125,32.33,-21.01,-33.57,-31.71,-17.62,-32.32,4.18,4.18,-0.0077,0.2436,0.9698,-0.0182,0.2645,0.9642,0.5082,0.2721,-3.28,51.39,236.17
67519,910892110,32.32,-21.06,-33.63,-31.86,-17.25,-32.52,4.19,4.23,-0.0122,0.2392,0.9709,-0.0133,0.2557,0.9667,0.5081,0.2795,-3.36,50.19,238.4
67520,910902105,32.32,-21.02,-33.58,-31.72,-17.62,-32.33,4.11,4.1,-0.0089,0.2313,0.9728,-0.0179,0.2458,0.9692,0.5081,0.2916,-3.47,47.94,240.87
67521,910912097,32.31,-21.08,-33.63,-31.87,-17.25,-32.52,4.12,4.17,-0.0133,0.2274,0.9737,-0.015,0.2435,0.9698,0.5088,0.2944,-3.81,47.7,242.83
67522,910922088,32.32,-21.03,-33.57,-31.73,-17.62,-32.32,4.06,4.07,-0.0106,0.2219,0.975,-0.0191,0.2442,0.9695,0.5091,0.2981,-3.95,47.24,244.81
67523,910932078,32.28,-21.12,-33.59,-31.91,-17.26,-32.51,4.01,4.03,0.0907,-0.1741,-0.9805,0.0911,-0.1681,-0.9815,0.5526,0.3031,74.28,-157.76,-828.82
67524,910942069,32.11,-21.19,-33.4,-31.79,-17.72,-32.27,3.85,3.86,-0.0535,0.1987,0.9786,-0.0534,0.2034,0.9776,0.5327,0.2972,-67.15,233.97,1200.18
67525,910952065,32.03,-21.38,-33.34,-32.05,-17.38,-32.5,3.87,3.9,-0.0796,0.1773,0.9809,-0.0724,0.1785,0.9813,0.5454,0.3139,-647.49,1496.3,8326.41
67526,910962087,31.94,-21.27,-33.38,-31.94,-17.76,-32.33,3.78,3.76,-0.0758,0.1689,0.9827,-0.0897,0.1706,0.9813,0.5493,0.323,-733.88,1485.23,8672.43
67527,910972073,31.94,-21.4,-33.36,-32.15,-17.42,-32.51,3.8,3.82,-0.0945,0.1549,0.9834,-0.0941,0.1503,0.9842,0.5565,0.3478,-198.89,302.22,2040.58
67528,910982069,31.91,-21.3,-33.37,-32.0,-17.75,-32.36,3.72,3.62,-0.0846,0.1562,0.9841,-0.1016,0.1157,0.9881,0.5566,0.3797,-73.54,87.87,745.76
67529,910992060,31.92,-21.42,-33.36,-32.18,-17.43,-32.51,3.76,3.76,-0.0933,0.1549,0.9835,-0.0874,0.1253,0.9883,0.5563,0.3856,-48.06,54.96,489.73
67530,911002056,31.9,-21.31,-33.36,-32.01,-17.8,-32.32,3.68,3.61,-0.089,0.1551,0.9839,-0.0925,0.1444,0.9852,0.5544,0.3536,-143.35,216.94,1522.4
67531,911012041,31.92,-21.42,-33.36,-32.19,-17.46,-32.48,3.72,3.74,-0.0973,0.1594,0.9824,-0.0839,0.1423,0.9863,0.5543,0.3505,-172.86,268.13,1843.12
67532,911022033,31.9,-21.32,-33.35,-32.01,-17.85,-32.25,3.65,3.58,-0.0902,0.1533,0.984,-0.0899,0.1496,0.9846,0.5537,0.3482,-214.7,341.45,2313.37
67533,911032028,31.91,-21.42,-33.35,-32.19,-17.49,-32.44,3.69,3.71,-0.0937,0.152,0.9839,-0.0846,0.148,0.9854,0.5527,0.3458,-526.14,865.96,5778.89
67534,911042019,31.9,-21.32,-33.35,-32.01,-17.89,-32.2,3.63,3.57,-0.0902,0.1496,0.9846,-0.0875,0.1455,0.9855,0.5524,0.348,-647.69,1056.09,7148.38
67535,911052010,31.9,-21.42,-33.36,-32.19,-17.5,-32.42,3.64,3.69,-0.0931,0.1463,0.9848,-0.085,0.1479,0.9853,0.5526,0.3484,-669.15,1085.57,7366.21
67536,911062030,31.89,-21.33,-33.34,-32.01,-17.91,-32.17,3.58,3.56,-0.092,0.1449,0.9852,-0.0866,0.1489,0.985,0.5527,0.3487,-653.19,1054.58,7170.18
67537,911072023,31.9,-21.42,-33.36,-32.19,-17.52,-32.39,3.6,3.66,-0.0945,0.1434,0.9851,-0.0854,0.1493,0.9851,0.5532,0.3505,-428.01,676.5,4651.13
67538,911082019,31.9,-21.33,-33.35,-32.0,-17.93,-32.13,3.55,3.54,-0.0935,0.1425,0.9854,-0.0884,0.151,0.9846,0.554,0.3521,-270.41,416.74,2895.88
67539,911092004,31.9,-21.41,-33.39,-32.2,-17.53,-32.38,3.56,3.64,-0.0958,0.1406,0.9854,-0.0854,0.1504,0.9849,0.5538,0.3532,-281.01,431.47,3020.24
67540,911101998,31.9,-21.32,-33.37,-32.01,-17.93,-32.12,3.51,3.51,-0.0931,0.1405,0.9857,-0.0881,0.1486,0.985,0.5537,0.3542,-289.03,441.32,3109.89
67541,911111991,31.9,-21.4,-33.41,-32.2,-17.53,-32.37,3.53,3.61,-0.0952,0.1387,0.9857,-0.0858,0.1485,0.9852,0.5537,0.3554,-278.66,422.22,2998.41
67542,911121983,31.9,-21.32,-33.38,-32.01,-17.93,-32.11,3.49,3.49,-0.0937,0.1386,0.9859,-0.0887,0.1466,0.9852,0.554,0.3562,-297.78,445.79,3183.83
67543,911131973,31.89,-21.39,-33.43,-32.21,-17.53,-32.36,3.52,3.58,-0.0967,0.1374,0.9858,-0.0858,0.1459,0.9856,0.554,0.3569,-319.48,476.0,3414.77
67544,911141963,31.91,-21.31,-33.4,-32.02,-17.93,-32.11,3.47,3.47,-0.0942,0.1368,0.9861,-0.0875,0.1447,0.9856,0.5537,0.3576,-339.71,506.72,3653.81
67545,911151959,31.89,-21.38,-33.44,-32.21,-17.52,-32.36,3.5,3.55,-0.0976,0.1361,0.9859,-0.0852,0.1433,0.986,0.554,0.3587,-341.4,502.28,3649.25
67546,911161951,31.94,-21.27,-33.43,-32.01,-17.92,-32.1,3.45,3.45,-0.0864,0.1414,0.9862,-0.0839,0.147,0.9856,0.5503,0.3538,-315.47,514.32,3618.4
67547,911171936,31.99,-21.28,-33.51,-32.12,-17.45,-32.36,3.46,3.52,-0.0793,0.1501,0.9855,-0.0673,0.1539,0.9858,0.5432,0.3439,-348.88,704.05,4658.03
67548,911181931,32.08,-21.16,-33.52,-31.85,-17.8,-32.12,3.4,3.46,-0.0637,0.1569,0.9856,-0.0615,0.1645,0.9845,0.5371,0.3394,-113.88,273.32,1761.81
67549,911191924,32.09,-21.24,-33.52,-32.0,-17.38,-32.35,3.42,3.54,-0.031,0.1706,0.9849,0.0164,0.2312,0.9728,0.5042,0.3166,-3.6,74.32,424.22
67550,911201919,32.12,-21.14,-33.51,-31.8,-17.77,-32.1,3.4,3.47,-0.0486,0.1655,0.985,-0.0455,0.1796,0.9827,0.5284,0.3384,-34.59,108.02,693.87
67551,911211935,32.13,-21.24,-33.49,-31.99,-17.37,-32.34,3.41,3.53,-0.0501,0.1626,0.9854,-0.0381,0.1925,0.9806,0.5269,0.3364,-27.43,91.35,579.91
67552,911221928,32.14,-21.13,-33.51,-31.79,-17.77,-32.09,3.4,3.47,-0.0463,0.1591,0.9862,-0.0433,0.195,0.9799,0.527,0.3306,-37.42,129.19,792.44
67553,911231922,32.15,-21.23,-33.49,-31.99,-17.36,-32.34,3.41,3.54,-0.0488,0.1667,0.9848,-0.0403,0.1888,0.9812,0.5269,0.3304,-35.84,124.0,759.75
67554,911241914,32.16,-21.13,-33.52,-31.79,-17.76,-32.08,3.4,3.48,-0.0452,0.1601,0.9861,-0.0442,0.1967,0.9795,0.527,0.3303,-34.91,120.59,738.56
67555,911251903,32.15,-21.22,-33.5,-31.98,-17.35,-32.34,3.41,3.53,-0.0491,0.1667,0.9848,-0.0402,0.1899,0.981,0.5271,0.3309,-33.98,116.61,716.5
67556,911261894,32.17,-21.12,-33.52,-31.79,-17.76,-32.08,3.4,3.48,-0.0456,0.1601,0.9861,-0.0434,0.1963,0.9796,0.5268,0.3309,-34.27,118.59,728.49
67557,911271886,32.16,-21.21,-33.51,-31.99,-17.35,-32.34,3.41,3.53,-0.0489,0.1665,0.9848,-0.0386,0.1894,0.9811,0.5264,0.3281,-39.26,140.68,850.9
67558,911281882,32.18,-21.12,-33.53,-31.79,-17.75,-32.09,3.4,3.48,-0.044,0.1615,0.9859,-0.0427,0.1944,0.98,0.526,0.3268,-42.61,156.32,938.14
67559,911291868,32.17,-21.2,-33.52,-31.99,-17.34,-32.33,3.41,3.51,-0.0486,0.1671,0.9847,-0.0373,0.1887,0.9813,0.5257,0.3256,-45.52,169.56,1010.76
67560,911301863,32.19,-21.11,-33.54,-31.79,-17.75,-32.08,3.39,3.47,-0.043,0.1619,0.9859,-0.0418,0.194,0.9801,0.5253,0.3241,-49.93,191.07,1130.06
67561,911311854,32.18,-21.19,-33.54,-31.98,-17.33,-32.33,3.4,3.5,-0.0482,0.1684,0.9845,-0.0359,0.1876,0.9816,0.525,0.3222,-57.62,225.11,1316.88
67562,911321877,32.2,-21.1,-33.55,-31.79,-17.74,-32.08,3.38,3.46,-0.0425,0.162,0.9859,-0.0408,0.1945,0.98,0.5247,0.321,-62.05,247.07,1436.35
67563,911331867,32.19,-21.18,-33.55,-31.98,-17.34,-32.31,3.41,3.48,-0.0465,0.1699,0.9844,-0.0353,0.1863,0.9819,0.5243,0.3203,-67.12,273.29,1582.3
67564,911341857,32.21,-21.1,-33.54,-31.79,-17.73,-32.09,3.37,3.43,-0.042,0.1618,0.9859,-0.039,0.1958,0.9799,0.524,0.3196,-65.34,269.95,1557.73
67565,911351853,32.19,-21.17,-33.55,-31.98,-17.35,-32.29,3.4,3.47,-0.0446,0.1711,0.9842,-0.0344,0.1882,0.9815,0.5235,0.3195,-58.12,245.6,1416.25
67566,911361846,32.21,-21.1,-33.54,-31.79,-17.73,-32.08,3.35,3.42,-0.0397,0.1629,0.9858,-0.0381,0.1983,0.9794,0.5231,0.3197,-51.27,219.51,1267.4
67567,911371831,32.2,-21.17,-33.55,-31.98,-17.36,-32.27,3.39,3.45,-0.0426,0.1717,0.9842,-0.0342,0.1912,0.9809,0.523,0.3221,-38.69,163.81,958.72
67568,911381825,32.21,-21.09,-33.54,-31.79,-17.72,-32.08,3.35,3.4,-0.039,0.1639,0.9857,-0.0368,0.2015,0.9788,0.5227,0.3227,-33.76,144.25,847.07
67569,911391817,32.2,-21.16,-33.55,-31.98,-17.35,-32.27,3.38,3.42,-0.0411,0.1746,0.9838,-0.0344,0.1929,0.9806,0.5227,0.3206,-35.37,153.38,890.19
67570,911401813,32.22,-21.09,-33.53,-31.79,-17.72,-32.08,3.34,3.39,-0.0371,0.1672,0.9852,-0.0384,0.202,0.9786,0.5227,0.3208,-33.07,143.31,832.61
67571,911411799,32.21,-21.15,-33.54,-31.98,-17.35,-32.28,3.37,3.43,-0.0396,0.1767,0.9835,-0.0346,0.194,0.9804,0.5224,0.322,-28.91,125.63,734.86
67572,911421790,32.22,-21.08,-33.53,-31.77,-17.74,-32.02,3.33,3.38,-0.0353,0.1685,0.9851,-0.0372,0.2046,0.9781,0.5219,0.3231,-25.05,110.69,651.63
67573,911431786,32.21,-21.14,-33.55,-31.96,-17.35,-32.26,3.36,3.42,-0.0391,0.1796,0.983,-0.0344,0.1984,0.9795,0.5225,0.3236,-22.02,94.61,558.38
67574,911441778,32.23,-21.06,-33.53,-31.69,-17.77,-31.98,3.32,3.4,-0.0337,0.171,0.9847,-0.0449,0.2174,0.9751,0.5242,0.3203,-21.35,87.35,505.87
67575,911451767,32.22,-21.11,-33.55,-31.93,-17.34,-32.26,3.34,3.43,-0.0396,0.1819,0.9825,-0.04,0.2074,0.9774,0.5246,0.3184,-22.51,91.62,525.23
67576,911461788,32.23,-21.03,-33.54,-31.76,-17.63,-32.14,3.32,3.41,-0.0336,0.1757,0.9839,-0.0476,0.2155,0.9754,0.525,0.3175,-22.94,92.23,525.9
67577,911471782,32.22,-21.09,-33.56,-31.95,-17.27,-32.33,3.35,3.43,-0.0401,0.1875,0.9815,-0.0394,0.2098,0.977,0.5247,0.3136,-22.56,94.25,526.36
67578,911481778,32.23,-21.0,-33.54,-31.78,-17.62,-32.16,3.33,3.43,-0.0344,0.1853,0.9821,-0.0441,0.2197,0.9746,0.5243,0.3091,-22.23,96.54,526.77
67579,911491761,32.22,-21.07,-33.55,-31.96,-17.26,-32.34,3.35,3.45,-0.0408,0.1961,0.9797,-0.0381,0.2204,0.9747,0.5247,0.302,-22.43,100.1,526.86
67580,911501757,32.22,-20.97,-33.52,-31.72,-17.7,-32.03,3.32,3.41,-0.0332,0.1955,0.9801,-0.0442,0.2338,0.9713,0.5243,0.2946,-21.97,103.84,527.0
67581,911511749,32.22,-21.05,-33.53,-31.93,-17.28,-32.29,3.37,3.44,-0.0436,0.2157,0.9755,-0.0413,0.2371,0.9706,0.5271,0.2803,-24.23,110.85,526.09
67582,911521741,32.21,-20.94,-33.51,-31.36,-18.2,-31.38,3.32,3.37,-0.0334,0.2076,0.9777,-0.0695,0.2788,0.9578,0.5331,0.2606,-29.18,120.38,524.27
67583,911531731,32.21,-21.0,-33.55,-31.79,-17.47,-32.03,3.37,3.42,-0.0417,0.2303,0.9722,-0.0525,0.2657,0.9626,0.5306,0.2542,-26.88,123.52,524.23
67584,911541720,32.2,-20.91,-33.53,-31.44,-18.03,-31.57,3.32,3.29,-0.0354,0.2189,0.9751,-0.0485,0.2871,0.9567,0.5273,0.2482,-23.8,126.4,524.24
67585,911551717,32.21,-20.96,-33.58,-31.82,-17.39,-32.1,3.37,3.4,-0.0379,0.2353,0.9712,-0.0418,0.2705,0.9618,0.5261,0.2478,-22.82,126.73,524.91
67586,911561710,32.19,-20.88,-33.53,-31.54,-17.86,-31.75,3.32,3.29,-0.0355,0.2259,0.9735,-0.0429,0.2801,0.959,0.5255,0.2479,-22.31,126.84,525.65
67587,911571694,32.2,-20.93,-33.59,-31.86,-17.31,-32.18,3.37,3.4,-0.0368,0.2391,0.9703,-0.0433,0.2707,0.9617,0.5263,0.2452,-23.03,128.31,525.98
67588,911581689,32.19,-20.87,-33.54,-31.51,-17.89,-31.72,3.33,3.33,-0.0318,0.2288,0.973,-0.0468,0.287,0.9568,0.5257,0.2418,-22.43,130.05,526.27
67589,911591711,32.2,-20.9,-33.63,-31.83,-17.29,-32.19,3.37,3.43,-0.0344,0.2423,0.9696,-0.04,0.2773,0.9599,0.5246,0.2389,-21.41,131.55,526.63
67590,911601707,32.19,-20.85,-33.55,-31.49,-17.88,-31.73,3.33,3.37,-0.0284,0.2328,0.9721,-0.0468,0.2913,0.9555,0.5247,0.2365,-21.49,132.83,526.97
67591,911611693,32.2,-20.86,-33.68,-31.82,-17.26,-32.21,3.37,3.46,-0.0321,0.244,0.9692,-0.0419,0.2818,0.9585,0.5245,0.2348,-21.32,133.76,527.42
67592,911621684,32.19,-20.83,-33.57,-31.49,-17.85,-31.76,3.34,3.39,-0.0261,0.2364,0.9713,-0.0472,0.2932,0.9549,0.5242,0.233,-20.99,134.8,527.85
67593,911631680,32.21,-20.85,-33.68,-31.82,-17.23,-32.24,3.38,3.49,-0.03,0.246,0.9688,-0.0421,0.2846,0.9577,0.5239,0.2317,-20.8,135.54,528.35
67594,911641672,32.19,-20.83,-33.56,-31.51,-17.8,-31.82,3.35,3.44,-0.0244,0.2386,0.9708,-0.0485,0.2935,0.9547,0.5241,0.2313,-20.92,135.92,528.94
67595,911651662,32.21,-20.84,-33.67,-31.82,-17.2,-32.29,3.39,3.53,-0.0293,0.2481,0.9683,-0.0437,0.2845,0.9577,0.5243,0.2305,-21.13,136.47,529.48
67596,911661652,32.2,-20.84,-33.55,-31.52,-17.77,-31.86,3.37,3.47,-0.0233,0.2409,0.9703,-0.0506,0.294,0.9545,0.5244,0.2295,-21.28,137.09,530.01
67597,911671644,32.22,-20.85,-33.67,-31.83,-17.18,-32.31,3.41,3.55,-0.0293,0.2502,0.9677,-0.0439,0.2853,0.9574,0.5244,0.2285,-21.23,137.72,530.55
67598,911681641,32.19,-20.83,-33.54,-31.53,-17.75,-31.88,3.39,3.48,-0.0259,0.2429,0.9697,-0.0516,0.2938,0.9545,0.5256,0.2284,-22.37,137.99,531.16
