gidx,timestamp,pupil_center_left_x,pupil_center_left_y,pupil_center_left_z,pupil_center_right_x,pupil_center_right_y,pupil_center_right_z,pupil_diameter_left,pupil_diameter_right,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_position_x,gaze_position_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
41766,2139492997,32.88,-18.27,-31.04,-30.52,-14.53,-31.82,3.29,3.38,-0.0791,-0.0816,0.9935,0.01,-0.0875,0.9961,0.5148,0.6215,-23.41,-76.55,675.97
41767,2139502990,33.14,-18.25,-31.09,-30.47,-14.78,-31.83,3.23,3.35,-0.0796,-0.0818,0.9935,0.0092,-0.0866,0.9962,0.5151,0.6212,-23.86,-76.74,679.84
41768,2139512981,32.89,-18.27,-31.04,-30.52,-14.53,-31.82,3.29,3.38,-0.0794,-0.0825,0.9934,0.009,-0.0875,0.9961,0.5152,0.6218,-24.09,-77.39,682.24
41769,2139522976,33.14,-18.26,-31.09,-30.48,-14.76,-31.84,3.23,3.32,-0.0801,-0.081,0.9935,0.0086,-0.0945,0.9955,0.5154,0.6255,-23.95,-78.47,670.8
41770,2139532961,32.88,-18.27,-31.04,-30.52,-14.52,-31.83,3.29,3.37,-0.0802,-0.0822,0.9934,0.009,-0.0915,0.9958,0.5154,0.6243,-24.0,-77.82,671.99
41771,2139542957,33.13,-18.26,-31.09,-30.47,-14.79,-31.82,3.23,3.32,-0.0797,-0.0811,0.9935,0.0088,-0.0869,0.9962,0.5152,0.6208,-24.13,-76.78,682.29
41772,2139552950,32.88,-18.27,-31.04,-30.52,-14.53,-31.82,3.29,3.38,-0.0732,-0.0835,0.9938,0.0085,-0.0864,0.9962,0.5155,0.6205,-24.43,-76.67,682.9
41773,2139562972,33.14,-18.26,-31.08,-30.47,-14.79,-31.82,3.23,3.32,-0.0883,-0.0791,0.9929,0.0079,-0.0853,0.9963,0.5158,0.6202,-24.79,-76.54,684.11
41780,2139632911,32.88,-18.27,-31.04,-30.52,-14.53,-31.81,3.29,3.38,-0.0797,-0.0813,0.9935,0.0083,-0.0856,0.9963,0.5155,0.6199,-24.58,-76.6,685.93
41781,2139642907,33.13,-18.27,-31.08,-30.47,-14.8,-31.81,3.23,3.34,-0.0795,-0.0821,0.9934,0.0099,-0.0826,0.9965,0.5149,0.6193,-23.43,-75.02,675.18
41782,2139652894,32.88,-18.28,-31.03,-30.52,-14.54,-31.81,3.29,3.39,-0.0794,-0.0808,0.9936,0.0105,-0.0833,0.9965,0.5148,0.6189,-23.18,-74.38,671.35
41783,2139662884,33.13,-18.26,-31.08,-30.47,-14.8,-31.81,3.23,3.34,-0.0804,-0.0823,0.9934,0.01,-0.0827,0.9965,0.5151,0.6198,-23.42,-74.43,666.79
41784,2139672881,32.88,-18.27,-31.03,-30.52,-14.54,-31.81,3.29,3.39,-0.0804,-0.0808,0.9935,0.0102,-0.0831,0.9965,0.5151,0.619,-23.41,-73.82,665.8
41785,2139682871,33.13,-18.26,-31.08,-30.46,-14.83,-31.78,3.23,3.36,-0.0798,-0.0836,0.9933,0.0103,-0.0759,0.9971,0.5149,0.617,-22.87,-71.98,660.6
41786,2139692861,32.88,-18.27,-31.04,-30.52,-14.55,-31.8,3.29,3.39,-0.0802,-0.0805,0.9935,0.01,-0.0789,0.9968,0.5152,0.6165,-23.48,-72.39,667.33
41787,2139702883,33.13,-18.26,-31.08,-30.46,-14.84,-31.77,3.23,3.35,-0.08,-0.0833,0.9933,0.0084,-0.076,0.9971,0.5155,0.6163,-24.1,-73.06,674.78
41788,2139712876,32.87,-18.27,-31.04,-30.51,-14.55,-31.79,3.29,3.38,-0.0803,-0.0806,0.9935,0.0072,-0.08,0.9968,0.5161,0.6163,-25.28,-74.59,689.19
41789,2139722871,33.13,-18.26,-31.08,-30.45,-14.83,-31.78,3.22,3.32,-0.0801,-0.0832,0.9933,0.0048,-0.0783,0.9969,0.5167,0.6162,-26.71,-76.48,707.37
41790,2139732856,32.87,-18.27,-31.04,-30.51,-14.55,-31.79,3.29,3.37,-0.0806,-0.0813,0.9934,0.0036,-0.082,0.9966,0.5173,0.6167,-27.84,-77.92,717.94
41791,2139742851,33.13,-18.25,-31.09,-30.45,-14.82,-31.79,3.23,3.29,-0.0811,-0.0832,0.9932,0.0019,-0.0819,0.9966,0.5179,0.6174,-28.97,-79.59,728.76
41792,2139752844,32.87,-18.26,-31.04,-30.51,-14.54,-31.8,3.28,3.35,-0.0804,-0.0815,0.9934,0.0008,-0.084,0.9965,0.5181,0.6169,-29.88,-81.06,745.4
41793,2139762834,33.13,-18.25,-31.09,-30.45,-14.83,-31.78,3.22,3.28,-0.0796,-0.0834,0.9933,-0.0001,-0.0816,0.9967,0.5181,0.6162,-30.51,-82.32,762.09
41794,2139772824,32.87,-18.26,-31.04,-30.51,-14.55,-31.79,3.28,3.34,-0.0795,-0.0813,0.9935,-0.001,-0.0843,0.9964,0.5184,0.616,-31.29,-83.22,771.55
41795,2139782815,33.13,-18.25,-31.09,-30.45,-14.83,-31.78,3.22,3.26,-0.0803,-0.0834,0.9933,-0.0028,-0.0819,0.9966,0.5192,0.6157,-32.71,-84.12,782.59
41796,2139792811,32.87,-18.26,-31.04,-30.51,-14.55,-31.79,3.28,3.33,-0.0807,-0.0811,0.9934,-0.0032,-0.0841,0.9964,0.5195,0.6155,-33.14,-84.02,782.56
41797,2139802835,33.14,-18.24,-31.1,-30.45,-14.82,-31.78,3.22,3.28,-0.0811,-0.0842,0.9931,-0.0037,-0.0801,0.9968,0.5197,0.6153,-33.32,-83.48,779.57
41798,2139812819,32.88,-18.26,-31.04,-30.52,-14.56,-31.78,3.27,3.34,-0.0814,-0.0818,0.9933,-0.0037,-0.083,0.9965,0.5198,0.6153,-33.53,-83.64,780.49
41799,2139822815,33.14,-18.24,-31.1,-30.45,-14.83,-31.78,3.22,3.27,-0.0816,-0.084,0.9931,-0.0038,-0.0806,0.9967,0.5199,0.6155,-33.37,-83.25,775.79
41800,2139832806,32.88,-18.26,-31.04,-30.52,-14.57,-31.78,3.27,3.34,-0.082,-0.0809,0.9933,-0.0028,-0.0822,0.9966,0.5198,0.615,-32.77,-81.73,765.0
41801,2139842801,33.14,-18.24,-31.1,-30.45,-14.85,-31.76,3.21,3.29,-0.0817,-0.0845,0.9931,-0.0026,-0.0764,0.9971,0.5196,0.6142,-32.04,-80.07,754.51
41802,2139852788,32.88,-18.27,-31.04,-30.52,-14.58,-31.77,3.27,3.35,-0.0823,-0.0804,0.9934,-0.0017,-0.0796,0.9968,0.5195,0.6138,-31.8,-79.24,749.74
41803,2139862778,33.14,-18.24,-31.1,-30.45,-14.85,-31.76,3.22,3.3,-0.0822,-0.084,0.9931,-0.0025,-0.0755,0.9971,0.5197,0.6137,-31.85,-78.9,746.84
41804,2139872774,32.88,-18.27,-31.04,-30.52,-14.58,-31.77,3.27,3.35,-0.083,-0.0802,0.9933,-0.0017,-0.0795,0.9968,0.5198,0.6138,-31.81,-78.63,743.62
41805,2139882765,33.14,-18.24,-31.1,-30.45,-14.85,-31.76,3.21,3.3,-0.0823,-0.0847,0.993,-0.0027,-0.0748,0.9972,0.5198,0.6138,-31.88,-78.69,744.14
41806,2139892755,32.88,-18.26,-31.05,-30.52,-14.58,-31.77,3.27,3.35,-0.0829,-0.0805,0.9933,-0.0019,-0.0794,0.9968,0.5198,0.6138,-31.94,-78.87,745.73
41807,2139902747,33.14,-18.24,-31.1,-30.45,-14.85,-31.76,3.21,3.29,-0.0823,-0.0845,0.993,-0.0022,-0.0755,0.9971,0.5196,0.6142,-31.54,-78.67,741.65
41808,2139912739,32.87,-18.26,-31.05,-30.52,-14.57,-31.77,3.26,3.34,-0.0828,-0.0801,0.9933,0.0,-0.0794,0.9968,0.5192,0.6142,-30.46,-77.38,728.98
41809,2139922734,33.14,-18.24,-31.11,-30.45,-14.86,-31.76,3.2,3.31,-0.0815,-0.0857,0.993,-0.0007,-0.0726,0.9974,0.5189,0.6139,-29.87,-76.54,723.01
41810,2139932749,32.87,-18.25,-31.06,-30.51,-14.57,-31.78,3.26,3.35,-0.0823,-0.0806,0.9933,0.0003,-0.0778,0.997,0.5189,0.6136,-30.18,-76.99,729.22
41811,2139942745,33.14,-18.23,-31.12,-30.45,-14.85,-31.76,3.2,3.31,-0.0809,-0.0854,0.9931,-0.0014,-0.0722,0.9974,0.5189,0.6131,-30.36,-77.17,734.18
41812,2139952738,32.87,-18.25,-31.07,-30.51,-14.56,-31.79,3.25,3.34,-0.0821,-0.0811,0.9933,0.0,-0.0772,0.997,0.519,0.6134,-30.28,-77.1,731.42
41813,2139962729,33.14,-18.23,-31.12,-30.45,-14.85,-31.77,3.19,3.3,-0.081,-0.0865,0.993,-0.0013,-0.0726,0.9974,0.5189,0.614,-30.21,-77.37,729.98
41814,2139972718,32.86,-18.24,-31.07,-30.51,-14.55,-31.8,3.25,3.34,-0.0822,-0.0818,0.9933,0.0003,-0.0772,0.997,0.5189,0.614,-30.08,-77.09,728.02
41815,2139982710,33.14,-18.22,-31.12,-30.45,-14.85,-31.77,3.18,3.29,-0.081,-0.0866,0.9929,-0.0011,-0.0718,0.9974,0.5189,0.6139,-29.89,-76.68,724.39
41816,2139992706,32.86,-18.24,-31.08,-30.51,-14.55,-31.8,3.24,3.32,-0.0819,-0.0814,0.9933,0.001,-0.0774,0.997,0.5186,0.6139,-29.55,-76.69,724.26
41817,2140002698,33.13,-18.23,-31.13,-30.45,-14.85,-31.77,3.17,3.29,-0.0802,-0.0869,0.993,-0.0009,-0.0721,0.9974,0.5185,0.614,-29.73,-77.34,729.76
41818,2140192599,32.86,-18.24,-31.08,-30.51,-14.54,-31.81,3.22,3.29,-0.0815,-0.0807,0.9934,0.0002,-0.0787,0.9969,0.5187,0.6137,-30.27,-78.07,738.61
41819,2140202592,33.12,-18.22,-31.13,-30.45,-14.84,-31.78,3.16,3.28,-0.0799,-0.0871,0.993,-0.0022,-0.0723,0.9974,0.5189,0.6137,-30.74,-78.62,743.77
41820,2140212577,32.85,-18.23,-31.09,-30.51,-14.53,-31.82,3.2,3.26,-0.0814,-0.0798,0.9935,-0.0003,-0.0798,0.9968,0.5188,0.6136,-30.7,-78.71,745.39
41821,2140222572,33.12,-18.22,-31.13,-30.45,-14.83,-31.8,3.14,3.26,-0.0797,-0.0871,0.993,-0.0022,-0.0719,0.9974,0.5188,0.6134,-30.65,-78.46,744.28
41822,2140232564,32.85,-18.23,-31.09,-30.5,-14.52,-31.83,3.18,3.24,-0.0816,-0.0788,0.9935,-0.0002,-0.081,0.9967,0.5189,0.6138,-30.69,-78.63,743.32
41823,2140242559,33.11,-18.22,-31.14,-30.45,-14.82,-31.81,3.12,3.24,-0.0798,-0.0865,0.9931,-0.0014,-0.0728,0.9973,0.5186,0.6137,-30.25,-78.37,741.77
41824,2140252546,32.84,-18.23,-31.1,-30.5,-14.51,-31.84,3.16,3.22,-0.0809,-0.0775,0.9937,0.0006,-0.0821,0.9966,0.5184,0.6137,-30.06,-78.43,742.09
41825,2140262536,33.1,-18.22,-31.14,-30.45,-14.81,-31.83,3.1,3.21,-0.0793,-0.0855,0.9932,0.0001,-0.0741,0.9973,0.518,0.6138,-29.49,-78.42,741.11
41826,2140272531,32.84,-18.22,-31.1,-30.5,-14.5,-31.86,3.13,3.2,-0.0805,-0.0773,0.9938,0.0023,-0.0828,0.9966,0.5177,0.6144,-28.76,-77.66,729.84
41827,2140282524,33.1,-18.22,-31.15,-30.45,-14.8,-31.84,3.09,3.18,-0.0797,-0.085,0.9932,0.002,-0.0745,0.9972,0.5175,0.6145,-28.18,-76.97,723.04
41828,2140292513,32.84,-18.22,-31.1,-30.5,-14.49,-31.86,3.12,3.19,-0.0805,-0.0784,0.9937,0.0035,-0.0829,0.9966,0.5174,0.6155,-27.87,-77.19,718.6
41829,2140302535,33.1,-18.22,-31.15,-30.46,-14.77,-31.86,3.08,3.14,-0.0804,-0.0829,0.9933,0.005,-0.0833,0.9965,0.5167,0.6188,-26.71,-78.17,707.19
41830,2140312527,32.84,-18.21,-31.11,-30.5,-14.47,-31.87,3.11,3.17,-0.0804,-0.0796,0.9936,0.0069,-0.0887,0.996,0.5162,0.6206,-25.37,-77.16,687.04
41831,2140322522,33.1,-18.21,-31.15,-30.46,-14.76,-31.86,3.07,3.11,-0.0808,-0.0827,0.9933,0.0088,-0.0872,0.9962,0.5156,0.6222,-24.2,-76.65,673.37
41832,2140332508,32.84,-18.21,-31.11,-30.5,-14.47,-31.88,3.11,3.15,-0.08,-0.0795,0.9936,0.0092,-0.0907,0.9958,0.5153,0.6224,-23.81,-76.32,669.49
41833,2140342503,33.1,-18.21,-31.15,-30.46,-14.76,-31.86,3.07,3.1,-0.0809,-0.0825,0.9933,0.0098,-0.0873,0.9961,0.5153,0.6225,-23.6,-75.92,665.05
41834,2140352496,32.84,-18.21,-31.11,-30.5,-14.47,-31.88,3.11,3.15,-0.0805,-0.08,0.9935,0.0102,-0.0908,0.9958,0.5152,0.6232,-23.26,-75.62,658.8
41835,2140362487,33.11,-18.21,-31.16,-30.46,-14.76,-31.86,3.07,3.09,-0.0813,-0.0829,0.9932,0.0104,-0.0878,0.9961,0.5152,0.6233,-23.27,-75.58,657.67
41836,2140372476,32.85,-18.2,-31.12,-30.5,-14.47,-31.88,3.11,3.14,-0.0806,-0.0798,0.9935,0.0101,-0.0911,0.9958,0.5152,0.6233,-23.26,-75.57,657.77
41837,2140382467,33.11,-18.21,-31.16,-30.46,-14.76,-31.86,3.06,3.08,-0.0811,-0.0828,0.9933,0.0106,-0.088,0.9961,0.5151,0.6235,-23.09,-75.55,656.6
41838,2140392463,32.85,-18.2,-31.12,-30.5,-14.47,-31.87,3.1,3.13,-0.0811,-0.0789,0.9936,0.0104,-0.0911,0.9958,0.5153,0.6231,-23.06,-74.63,650.52
41839,2140402456,33.11,-18.21,-31.16,-30.45,-14.78,-31.85,3.05,3.09,-0.0815,-0.0842,0.9931,0.0107,-0.0811,0.9967,0.5152,0.6206,-23.02,-73.2,651.74
41840,2140412440,32.85,-18.2,-31.12,-30.5,-14.48,-31.87,3.09,3.13,-0.0811,-0.0781,0.9936,0.0105,-0.086,0.9962,0.5153,0.6197,-23.23,-73.0,654.99
41841,2140422435,33.11,-18.21,-31.15,-30.45,-14.79,-31.85,3.05,3.08,-0.0812,-0.0841,0.9931,0.0103,-0.0787,0.9968,0.5153,0.6191,-23.15,-72.59,654.39
41842,2140432457,32.85,-18.2,-31.11,-30.5,-14.48,-31.87,3.09,3.12,-0.081,-0.0781,0.9937,0.011,-0.0849,0.9963,0.5151,0.6191,-22.94,-72.47,653.45
41843,2140442453,33.11,-18.21,-31.15,-30.45,-14.79,-31.85,3.05,3.08,-0.0808,-0.0841,0.9932,0.0106,-0.0787,0.9968,0.5151,0.6191,-22.91,-72.6,654.46
41844,2140452440,32.85,-18.2,-31.11,-30.5,-14.48,-31.87,3.08,3.12,-0.0809,-0.0782,0.9936,0.0107,-0.0844,0.9964,0.5152,0.6187,-23.09,-72.57,656.23
41845,2140462431,33.1,-18.21,-31.14,-30.45,-14.79,-31.85,3.05,3.08,-0.0809,-0.084,0.9932,0.0104,-0.0778,0.9969,0.5152,0.6185,-23.0,-72.22,654.33
41846,2140472426,32.85,-18.21,-31.11,-30.5,-14.48,-31.87,3.08,3.11,-0.081,-0.0779,0.9937,0.0109,-0.0839,0.9964,0.5152,0.6184,-23.01,-72.15,654.36
41847,2140482417,33.1,-18.22,-31.14,-30.45,-14.79,-31.85,3.05,3.08,-0.0808,-0.084,0.9932,0.0101,-0.0776,0.9969,0.5152,0.6182,-23.19,-72.41,657.53
41848,2140492407,32.85,-18.21,-31.1,-30.5,-14.48,-31.87,3.09,3.12,-0.0806,-0.0777,0.9937,0.01,-0.084,0.9964,0.5153,0.6179,-23.5,-72.85,663.69
41849,2140502399,33.1,-18.22,-31.14,-30.46,-14.79,-31.85,3.05,3.08,-0.0808,-0.0839,0.9932,0.0083,-0.0772,0.997,0.5158,0.6174,-24.3,-73.27,670.32
41850,2140512390,32.85,-18.22,-31.1,-30.5,-14.48,-31.87,3.09,3.12,-0.0813,-0.0773,0.9937,0.0085,-0.084,0.9964,0.516,0.6174,-24.51,-73.2,669.84
41851,2140522386,33.1,-18.22,-31.13,-30.46,-14.79,-31.85,3.05,3.08,-0.0812,-0.0843,0.9931,0.0076,-0.0767,0.997,0.5161,0.6174,-24.68,-73.34,671.09
41852,2140532372,32.85,-18.22,-31.1,-30.5,-14.48,-31.87,3.09,3.13,-0.0815,-0.0776,0.9936,0.0079,-0.0839,0.9964,0.5163,0.6174,-24.93,-73.55,673.0
41853,2140542366,33.1,-18.23,-31.13,-30.46,-14.79,-31.85,3.05,3.09,-0.0817,-0.0845,0.9931,0.0071,-0.0764,0.997,0.5165,0.6174,-25.04,-73.23,670.19
41854,2140552389,32.85,-18.23,-31.09,-30.5,-14.48,-31.87,3.08,3.14,-0.0825,-0.0775,0.9936,0.0076,-0.0836,0.9965,0.5167,0.6174,-25.16,-73.01,668.07
41855,2140562382,33.11,-18.23,-31.13,-30.47,-14.8,-31.85,3.05,3.1,-0.0822,-0.0847,0.993,0.0069,-0.0767,0.997,0.5167,0.6178,-25.22,-73.2,667.87
41856,2140572371,32.85,-18.24,-31.08,-30.5,-14.49,-31.87,3.09,3.14,-0.0827,-0.0773,0.9936,0.0073,-0.0844,0.9964,0.5168,0.6178,-25.36,-73.18,667.7
41857,2140582361,33.11,-18.24,-31.13,-30.47,-14.8,-31.84,3.05,3.11,-0.0824,-0.0845,0.993,0.0064,-0.0763,0.9971,0.5169,0.6173,-25.51,-73.16,670.21
41858,2140592357,32.85,-18.24,-31.08,-30.51,-14.49,-31.87,3.09,3.15,-0.0829,-0.0771,0.9936,0.0073,-0.0841,0.9964,0.5169,0.6176,-25.38,-72.94,666.53
41859,2140602350,33.11,-18.24,-31.13,-30.47,-14.8,-31.84,3.06,3.14,-0.0828,-0.0855,0.9929,0.0069,-0.0759,0.9971,0.5169,0.6182,-25.1,-72.58,660.13
41860,2140612334,32.85,-18.25,-31.07,-30.51,-14.49,-31.86,3.1,3.16,-0.0831,-0.0773,0.9935,0.0072,-0.0839,0.9964,0.517,0.6176,-25.46,-72.89,665.94
41861,2140622330,33.11,-18.24,-31.13,-30.47,-14.8,-31.83,3.06,3.16,-0.0826,-0.085,0.993,0.0051,-0.075,0.9972,0.5174,0.6167,-26.22,-73.24,674.69
41862,2140632321,32.86,-18.25,-31.07,-30.51,-14.49,-31.86,3.1,3.17,-0.0839,-0.0768,0.9935,0.0052,-0.0834,0.9965,0.5179,0.6167,-26.78,-73.3,675.5
41863,2140642317,33.12,-18.24,-31.13,-30.47,-14.8,-31.84,3.07,3.18,-0.0829,-0.0857,0.9929,0.0042,-0.0749,0.9972,0.5178,0.617,-26.75,-73.69,677.22
41864,2140652304,32.86,-18.26,-31.07,-30.51,-14.49,-31.86,3.12,3.18,-0.0833,-0.0767,0.9936,0.0048,-0.0845,0.9964,0.5178,0.617,-26.99,-74.24,682.45
41865,2140662325,33.12,-18.24,-31.12,-30.47,-14.8,-31.84,3.08,3.19,-0.0824,-0.086,0.9929,0.0031,-0.0748,0.9972,0.518,0.6166,-27.43,-74.69,688.72
41866,2140672321,32.86,-18.26,-31.06,-30.51,-14.5,-31.86,3.13,3.19,-0.0831,-0.0769,0.9936,0.0036,-0.0848,0.9964,0.5181,0.6168,-27.78,-75.35,693.49
41867,2140682311,33.12,-18.24,-31.13,-30.47,-14.8,-31.84,3.09,3.21,-0.0825,-0.0869,0.9928,0.0021,-0.0759,0.9971,0.5183,0.6174,-28.15,-76.04,696.45
41868,2140692301,32.86,-18.26,-31.06,-30.51,-14.5,-31.86,3.14,3.2,-0.0831,-0.0774,0.9935,0.0027,-0.0856,0.9963,0.5184,0.6172,-28.42,-76.38,700.74
41869,2140702293,33.12,-18.24,-31.12,-30.47,-14.8,-31.83,3.1,3.22,-0.082,-0.0869,0.9928,0.001,-0.0757,0.9971,0.5185,0.6168,-28.91,-77.02,709.37
41870,2140712285,32.86,-18.26,-31.06,-30.51,-14.5,-31.85,3.15,3.21,-0.083,-0.0774,0.9935,0.0017,-0.0857,0.9963,0.5187,0.6169,-29.11,-77.17,709.81
41871,2140722281,33.12,-18.24,-31.12,-30.47,-14.81,-31.83,3.12,3.24,-0.0821,-0.0878,0.9927,0.0001,-0.0756,0.9971,0.5188,0.6171,-29.43,-77.59,712.98
41872,2140732265,32.86,-18.27,-31.05,-30.51,-14.51,-31.85,3.17,3.23,-0.0826,-0.0783,0.9935,0.0006,-0.0856,0.9963,0.5189,0.6168,-30.0,-78.66,724.3
41873,2140742261,33.12,-18.24,-31.11,-30.46,-14.82,-31.82,3.12,3.25,-0.0817,-0.0878,0.9928,-0.0013,-0.0758,0.9971,0.5191,0.6166,-30.51,-79.12,730.17
41874,2140752254,32.86,-18.27,-31.05,-30.51,-14.52,-31.84,3.18,3.24,-0.083,-0.0786,0.9934,-0.0007,-0.0851,0.9964,0.5194,0.6164,-30.98,-79.34,733.14
41875,2140762244,33.13,-18.24,-31.11,-30.46,-14.82,-31.82,3.14,3.26,-0.0822,-0.0884,0.9927,-0.003,-0.0752,0.9972,0.5198,0.6164,-31.61,-79.68,736.8
41876,2140772234,32.87,-18.28,-31.05,-30.51,-14.52,-31.84,3.19,3.25,-0.0832,-0.0794,0.9934,-0.0014,-0.0838,0.9965,0.5197,0.6159,-31.56,-79.6,738.9
41877,2140782225,33.13,-18.25,-31.1,-30.46,-14.83,-31.81,3.14,3.27,-0.0814,-0.0885,0.9927,-0.0036,-0.074,0.9973,0.5198,0.6155,-31.86,-79.85,744.38
41878,2140792221,32.87,-18.28,-31.04,-30.51,-14.52,-31.83,3.2,3.27,-0.0832,-0.0799,0.9933,-0.003,-0.0833,0.9965,0.5202,0.6154,-32.88,-80.93,754.69
41879,2140802243,33.13,-18.25,-31.1,-30.46,-14.83,-31.81,3.15,3.27,-0.0819,-0.0884,0.9927,-0.0053,-0.0751,0.9972,0.5204,0.6155,-33.38,-81.49,759.46
41880,2140812229,32.87,-18.29,-31.04,-30.51,-14.52,-31.83,3.21,3.27,-0.0831,-0.0804,0.9933,-0.0039,-0.084,0.9965,0.5205,0.6158,-33.65,-82.21,764.7
41881,2140822224,33.13,-18.26,-31.1,-30.46,-14.83,-31.81,3.15,3.27,-0.0817,-0.089,0.9927,-0.0058,-0.0761,0.9971,0.5205,0.6162,-33.89,-82.85,767.89
41882,2140832215,32.87,-18.29,-31.03,-30.51,-14.53,-31.83,3.21,3.27,-0.0832,-0.0808,0.9932,-0.0036,-0.0848,0.9964,0.5204,0.6166,-33.37,-82.32,760.09
41883,2140842211,33.13,-18.26,-31.1,-30.46,-14.83,-31.81,3.16,3.27,-0.0819,-0.0892,0.9926,-0.0051,-0.0762,0.9971,0.5204,0.6166,-33.33,-82.24,759.42
41884,2140852198,32.87,-18.29,-31.03,-30.51,-14.53,-31.83,3.22,3.28,-0.0833,-0.0812,0.9932,-0.004,-0.0846,0.9964,0.5205,0.6166,-33.7,-82.67,763.48
41885,2140862187,33.13,-18.26,-31.1,-30.46,-14.83,-31.81,3.16,3.27,-0.0823,-0.0893,0.9926,-0.0057,-0.077,0.997,0.5207,0.6169,-33.92,-83.03,764.49
41886,2140872184,32.87,-18.29,-31.03,-30.51,-14.53,-31.83,3.22,3.28,-0.084,-0.0815,0.9931,-0.0045,-0.0854,0.9963,0.5209,0.6172,-34.13,-82.98,762.04
41887,2140882175,33.13,-18.25,-31.09,-30.46,-14.84,-31.8,3.17,3.27,-0.0832,-0.0893,0.9925,-0.006,-0.0771,0.997,0.521,0.6173,-34.12,-82.58,758.34
41888,2140892165,32.87,-18.29,-31.03,-30.51,-14.54,-31.82,3.23,3.29,-0.0844,-0.081,0.9931,-0.0042,-0.085,0.9964,0.521,0.617,-33.87,-82.05,754.97
41889,2140902157,33.13,-18.25,-31.09,-30.46,-14.84,-31.8,3.17,3.28,-0.083,-0.0889,0.9926,-0.0055,-0.0758,0.9971,0.5208,0.6165,-33.58,-81.39,752.01
41890,2140912179,32.86,-18.29,-31.03,-30.51,-14.54,-31.82,3.23,3.3,-0.0841,-0.081,0.9932,-0.0038,-0.0842,0.9964,0.5207,0.6166,-33.54,-81.69,754.04
41891,2140922175,33.13,-18.25,-31.09,-30.46,-14.84,-31.8,3.18,3.25,-0.0837,-0.0876,0.9926,-0.0041,-0.08,0.9968,0.5206,0.6182,-33.2,-82.26,749.15
41892,2140932159,32.86,-18.29,-31.03,-30.51,-14.54,-31.82,3.23,3.29,-0.0841,-0.0811,0.9932,-0.0039,-0.087,0.9962,0.5207,0.6182,-33.54,-82.68,752.88
41893,2140942154,33.12,-18.25,-31.09,-30.46,-14.84,-31.8,3.18,3.25,-0.0837,-0.0875,0.9926,-0.0046,-0.0804,0.9968,0.5208,0.6182,-33.66,-82.93,755.31
41894,2140952148,32.86,-18.29,-31.03,-30.51,-14.54,-31.82,3.24,3.29,-0.0838,-0.0807,0.9932,-0.0036,-0.087,0.9962,0.5206,0.618,-33.31,-82.54,752.83
41895,2140962139,33.12,-18.25,-31.09,-30.46,-14.84,-31.8,3.18,3.26,-0.0836,-0.087,0.9927,-0.004,-0.0801,0.9968,0.5206,0.6179,-33.18,-82.2,750.63
41896,2140972128,32.86,-18.29,-31.03,-30.51,-14.53,-31.83,3.24,3.3,-0.0841,-0.0806,0.9932,-0.0037,-0.087,0.9962,0.5207,0.618,-33.39,-82.39,751.44
41897,2140982119,33.12,-18.25,-31.09,-30.46,-14.83,-31.81,3.18,3.26,-0.0838,-0.0874,0.9926,-0.0036,-0.0807,0.9967,0.5205,0.6186,-32.9,-82.25,746.48
41898,2140992115,32.86,-18.29,-31.02,-30.51,-14.53,-31.83,3.24,3.29,-0.084,-0.0809,0.9932,-0.0026,-0.0878,0.9961,0.5203,0.619,-32.44,-81.89,740.42
41899,2141002107,33.12,-18.26,-31.09,-30.47,-14.83,-31.81,3.18,3.25,-0.0837,-0.0874,0.9926,-0.0032,-0.0818,0.9966,0.5203,0.6193,-32.64,-82.57,745.14
41900,2141012123,32.86,-18.3,-31.02,-30.52,-14.53,-31.83,3.24,3.29,-0.0837,-0.0809,0.9932,-0.0036,-0.0883,0.9961,0.5205,0.6188,-33.3,-83.24,753.85
41901,2141022118,33.12,-18.26,-31.09,-30.47,-14.82,-31.82,3.18,3.29,-0.083,-0.0886,0.9926,-0.0049,-0.078,0.9969,0.5207,0.6174,-33.55,-82.42,755.85
41902,2141032110,32.86,-18.3,-31.02,-30.52,-14.53,-31.83,3.24,3.3,-0.0836,-0.0807,0.9932,-0.0035,-0.0859,0.9963,0.5205,0.6173,-33.25,-82.26,754.63
41903,2141042105,33.12,-18.26,-31.09,-30.47,-14.82,-31.82,3.18,3.29,-0.0831,-0.0883,0.9926,-0.0043,-0.0782,0.9969,0.5205,0.6176,-33.06,-81.94,750.19
41904,2141052091,32.86,-18.3,-31.02,-30.52,-14.53,-31.84,3.25,3.3,-0.0843,-0.0808,0.9932,-0.0031,-0.0861,0.9963,0.5205,0.6179,-32.9,-81.55,744.62
41905,2141062083,33.12,-18.26,-31.09,-30.47,-14.82,-31.83,3.18,3.29,-0.0835,-0.0886,0.9926,-0.0035,-0.0785,0.9969,0.5203,0.6183,-32.43,-81.21,739.11
41906,2141072079,32.86,-18.3,-31.02,-30.52,-14.52,-31.84,3.24,3.3,-0.0841,-0.0808,0.9932,-0.002,-0.0863,0.9963,0.5202,0.6183,-32.07,-80.87,735.86
